Geography,Name,Median Household Income,Poverty Rate (%),Unemployment Rate (%),Bachelor's Degree or Higher (%)
8600000US32448,ZCTA5 32448,26628,28.9,6.9,11.8
8600000US32449,ZCTA5 32449,37125,11.8,4.6,7.0
8600000US32455,ZCTA5 32455,24935,31.8,8.8,10.0
8600000US32456,ZCTA5 32456,41533,16.6,6.7,24.9
8600000US32459,ZCTA5 32459,59745,7.0,3.3,39.9
8600000US32460,ZCTA5 32460,34400,18.2,3.4,8.5
8600000US32461,ZCTA5 32461,-,0.0,0.0,100.0
8600000US32462,ZCTA5 32462,40865,25.9,7.9,13.5
8600000US32463,ZCTA5 32463,27500,28.8,7.1,0.0
8600000US32464,ZCTA5 32464,41940,26.0,6.8,7.5
8600000US32465,ZCTA5 32465,40587,16.1,5.3,7.2
8600000US32466,ZCTA5 32466,44761,14.9,4.6,8.4
8600000US32501,ZCTA5 32501,28915,30.6,6.6,20.0
8600000US32502,ZCTA5 32502,35156,20.7,4.6,24.7
8600000US32503,ZCTA5 32503,46432,20.0,5.6,32.9
8600000US32504,ZCTA5 32504,46535,10.4,6.3,30.4
8600000US32505,ZCTA5 32505,33725,25.6,10.7,12.1
8600000US32506,ZCTA5 32506,42093,20.9,7.4,19.3
8600000US32507,ZCTA5 32507,44845,18.8,6.4,27.2
8600000US32508,ZCTA5 32508,49792,2.6,0.4,34.6
8600000US32509,ZCTA5 32509,-,-,0.0,11.4
8600000US32511,ZCTA5 32511,-,-,0.0,4.9
8600000US32514,ZCTA5 32514,44353,16.8,6.0,29.7
8600000US32526,ZCTA5 32526,52247,10.2,5.0,20.2
8600000US32530,ZCTA5 32530,-,0.0,0.0,0.0
8600000US32531,ZCTA5 32531,59121,11.5,4.0,18.5
8600000US32533,ZCTA5 32533,57146,11.4,6.1,25.3
8600000US32534,ZCTA5 32534,46826,16.8,7.0,20.1
8600000US32535,ZCTA5 32535,30161,19.4,6.0,4.5
8600000US32536,ZCTA5 32536,58988,16.4,5.8,21.5
8600000US32539,ZCTA5 32539,51550,17.6,5.3,16.9
8600000US32541,ZCTA5 32541,66360,6.8,4.6,40.8
8600000US32542,ZCTA5 32542,45278,7.8,0.4,27.6
8600000US32544,ZCTA5 32544,32500,11.5,2.5,27.5
8600000US32547,ZCTA5 32547,46385,18.2,6.0,21.9
8600000US32548,ZCTA5 32548,50158,16.2,6.3,22.9
8600000US32550,ZCTA5 32550,53886,7.1,2.1,48.2
8600000US32561,ZCTA5 32561,86659,7.0,2.5,48.5
8600000US32563,ZCTA5 32563,65295,9.9,4.5,34.7
8600000US32564,ZCTA5 32564,36636,26.6,8.7,15.8
8600000US32565,ZCTA5 32565,47127,8.1,4.6,13.9
8600000US32566,ZCTA5 32566,66790,10.6,4.5,32.1
8600000US32567,ZCTA5 32567,40516,22.7,6.2,11.0
8600000US32568,ZCTA5 32568,49607,15.3,6.3,15.1
8600000US32569,ZCTA5 32569,53514,10.4,3.7,25.3
8600000US32570,ZCTA5 32570,47198,15.6,7.7,18.6
8600000US32571,ZCTA5 32571,65621,8.6,4.6,27.4
8600000US32577,ZCTA5 32577,56577,12.4,5.4,19.7
8600000US32578,ZCTA5 32578,73139,9.5,3.3,43.7
8600000US32579,ZCTA5 32579,60041,10.9,3.5,38.6
8600000US32580,ZCTA5 32580,61571,5.6,3.8,32.3
8600000US32583,ZCTA5 32583,50867,20.2,7.4,18.4
8600000US32601,ZCTA5 32601,24106,46.3,7.2,44.1
8600000US32603,ZCTA5 32603,18853,55.0,3.7,73.1
8600000US32605,ZCTA5 32605,66444,13.8,3.1,56.4
8600000US32606,ZCTA5 32606,54367,11.3,3.1,52.6
8600000US32607,ZCTA5 32607,33843,36.1,4.9,43.3
8600000US32608,ZCTA5 32608,40147,30.0,4.3,53.2
8600000US32609,ZCTA5 32609,33218,30.0,7.6,19.6
8600000US32612,ZCTA5 32612,-,0.0,4.0,50.0
8600000US32615,ZCTA5 32615,53967,13.5,4.7,32.5
8600000US32616,ZCTA5 32616,30152,27.2,5.8,21.8
8600000US32617,ZCTA5 32617,41210,16.5,3.9,12.6
8600000US32618,ZCTA5 32618,44578,19.3,5.0,22.7
8600000US32619,ZCTA5 32619,39278,24.9,9.1,11.1
8600000US32621,ZCTA5 32621,28568,32.9,5.8,7.6
8600000US32622,ZCTA5 32622,56406,9.4,9.8,7.9
8600000US32625,ZCTA5 32625,45625,15.1,2.2,21.9
8600000US32626,ZCTA5 32626,35177,26.7,6.9,8.9
8600000US32628,ZCTA5 32628,42628,22.5,3.4,8.5
8600000US32631,ZCTA5 32631,70543,5.8,0.0,48.9
8600000US32639,ZCTA5 32639,-,0.0,0.0,0.0
8600000US32640,ZCTA5 32640,36140,18.3,7.0,16.1
8600000US32641,ZCTA5 32641,26909,32.4,8.8,11.0
8600000US32643,ZCTA5 32643,50269,19.1,5.8,21.1
8600000US32648,ZCTA5 32648,35750,4.1,0.0,6.6
8600000US32653,ZCTA5 32653,63607,12.2,4.9,47.0
8600000US32656,ZCTA5 32656,45879,17.8,8.5,15.1
8600000US32658,ZCTA5 32658,36875,34.4,5.5,13.2
8600000US32664,ZCTA5 32664,38542,9.6,1.6,25.0
8600000US32666,ZCTA5 32666,48007,17.3,7.3,16.6
8600000US32667,ZCTA5 32667,43980,11.1,2.6,33.3
8600000US32668,ZCTA5 32668,43658,21.5,6.6,17.8
8600000US32669,ZCTA5 32669,62741,13.3,4.4,33.2
8600000US32680,ZCTA5 32680,31162,18.5,4.0,6.8
8600000US32681,ZCTA5 32681,-,73.8,0.0,27.6
8600000US32683,ZCTA5 32683,50186,56.3,24.6,0.0
8600000US32686,ZCTA5 32686,38141,27.2,13.7,11.1
8600000US32692,ZCTA5 32692,57454,21.2,0.0,17.6
8600000US32693,ZCTA5 32693,40313,20.8,5.8,11.7
8600000US32694,ZCTA5 32694,36480,32.1,11.1,16.2
8600000US32696,ZCTA5 32696,38764,22.0,6.5,11.1
8600000US32697,ZCTA5 32697,31172,28.2,23.7,4.8
8600000US32701,ZCTA5 32701,52159,11.4,4.7,35.0
8600000US32702,ZCTA5 32702,29254,25.7,8.7,13.2
8600000US32703,ZCTA5 32703,47125,21.3,7.1,19.1
8600000US32707,ZCTA5 32707,48192,11.2,6.8,27.2
8600000US32708,ZCTA5 32708,63730,10.5,8.1,35.9
8600000US32709,ZCTA5 32709,43869,21.2,8.1,14.9
8600000US32712,ZCTA5 32712,60139,14.8,6.7,28.9
8600000US32713,ZCTA5 32713,51964,9.3,5.1,25.2
8600000US32714,ZCTA5 32714,48026,13.4,8.1,31.5
8600000US32720,ZCTA5 32720,41270,19.3,6.9,19.5
8600000US32724,ZCTA5 32724,43248,20.1,4.5,23.9
8600000US32725,ZCTA5 32725,42159,17.9,6.8,15.1
8600000US32726,ZCTA5 32726,35396,24.1,6.1,18.4
8600000US32730,ZCTA5 32730,42133,13.6,6.2,23.2
8600000US32732,ZCTA5 32732,45850,9.3,10.0,23.0
8600000US32735,ZCTA5 32735,45280,12.7,1.7,12.8
8600000US32736,ZCTA5 32736,57555,17.4,6.7,21.8
8600000US32738,ZCTA5 32738,47436,14.0,6.8,15.6
8600000US32744,ZCTA5 32744,44929,14.7,6.1,18.6
8600000US32746,ZCTA5 32746,74426,8.3,5.5,43.8
8600000US32750,ZCTA5 32750,61109,9.3,7.5,29.3
8600000US32751,ZCTA5 32751,71722,8.8,3.7,52.4
8600000US32754,ZCTA5 32754,50158,14.8,9.0,19.1
8600000US32757,ZCTA5 32757,51697,16.1,4.5,27.1
8600000US32759,ZCTA5 32759,31080,23.0,5.8,9.9
8600000US32763,ZCTA5 32763,35499,20.9,6.0,14.9
8600000US32764,ZCTA5 32764,42850,12.2,3.9,11.7
8600000US32765,ZCTA5 32765,67285,12.3,6.7,43.3
8600000US32766,ZCTA5 32766,84355,4.6,4.4,42.8
8600000US32767,ZCTA5 32767,35191,29.6,11.9,4.2
8600000US32771,ZCTA5 32771,47626,17.8,8.0,29.4
8600000US32773,ZCTA5 32773,42087,17.1,7.7,21.0
8600000US32776,ZCTA5 32776,67964,5.3,4.7,24.0
8600000US32778,ZCTA5 32778,40320,14.8,5.8,17.7
8600000US32779,ZCTA5 32779,83052,4.5,5.0,51.9
8600000US32780,ZCTA5 32780,42456,17.0,6.9,25.0
8600000US32784,ZCTA5 32784,39726,21.3,7.4,13.0
8600000US32789,ZCTA5 32789,63033,11.4,4.1,55.4
8600000US32792,ZCTA5 32792,40689,19.0,6.9,32.7
8600000US32796,ZCTA5 32796,42580,17.8,6.9,17.8
8600000US32798,ZCTA5 32798,35216,27.4,1.9,10.5
8600000US32801,ZCTA5 32801,49060,20.7,6.0,48.2
8600000US32803,ZCTA5 32803,53791,10.5,4.0,49.0
8600000US32804,ZCTA5 32804,61654,11.9,5.9,50.5
8600000US32805,ZCTA5 32805,23687,37.7,12.1,14.0
8600000US32806,ZCTA5 32806,51756,14.8,6.0,36.7
8600000US32807,ZCTA5 32807,35668,25.6,7.1,14.1
8600000US32808,ZCTA5 32808,33738,29.1,11.8,11.7
8600000US32809,ZCTA5 32809,33356,25.7,7.7,15.0
8600000US32810,ZCTA5 32810,42801,21.5,8.4,21.9
8600000US32811,ZCTA5 32811,33425,24.2,10.6,19.3
8600000US32812,ZCTA5 32812,46154,15.3,6.5,27.7
8600000US32814,ZCTA5 32814,102040,3.7,3.6,73.7
8600000US32817,ZCTA5 32817,47881,20.3,6.7,34.4
8600000US32818,ZCTA5 32818,39425,22.5,9.9,16.8
8600000US32819,ZCTA5 32819,62431,13.5,4.8,41.4
8600000US32820,ZCTA5 32820,59072,13.9,5.0,33.5
8600000US32821,ZCTA5 32821,44840,18.2,7.0,35.9
8600000US32822,ZCTA5 32822,32554,26.1,9.3,16.1
8600000US32824,ZCTA5 32824,47823,16.8,9.0,21.2
8600000US32825,ZCTA5 32825,51063,15.7,8.9,30.3
8600000US32826,ZCTA5 32826,41898,24.7,5.4,36.3
8600000US32827,ZCTA5 32827,88936,3.8,4.5,47.4
8600000US32828,ZCTA5 32828,62169,13.7,5.4,42.4
8600000US32829,ZCTA5 32829,63268,15.8,6.6,35.3
8600000US32830,ZCTA5 32830,-,0.0,28.6,0.0
8600000US32831,ZCTA5 32831,43704,9.9,0.0,2.8
8600000US32832,ZCTA5 32832,77553,4.8,6.3,48.9
8600000US32833,ZCTA5 32833,61865,15.0,6.6,23.5
8600000US32835,ZCTA5 32835,49426,11.4,7.0,35.7
8600000US32836,ZCTA5 32836,76810,12.7,3.5,54.2
8600000US32837,ZCTA5 32837,54945,11.4,5.8,31.3
8600000US32839,ZCTA5 32839,31533,26.4,6.6,18.6
8600000US32901,ZCTA5 32901,28364,24.4,6.7,24.4
8600000US32903,ZCTA5 32903,66015,11.3,4.3,46.9
8600000US32904,ZCTA5 32904,52756,8.6,6.0,30.9
8600000US32905,ZCTA5 32905,32590,22.5,6.7,18.4
8600000US32907,ZCTA5 32907,47962,16.3,8.8,18.3
8600000US32908,ZCTA5 32908,47859,17.9,4.7,13.2
8600000US32909,ZCTA5 32909,47362,15.8,7.9,16.1
8600000US32920,ZCTA5 32920,41830,15.1,6.0,26.3
8600000US32922,ZCTA5 32922,25973,37.0,10.7,14.5
8600000US32925,ZCTA5 32925,59432,5.8,4.8,39.2
8600000US32926,ZCTA5 32926,45162,15.9,7.6,16.7
8600000US32927,ZCTA5 32927,54667,13.1,7.9,17.8
8600000US32931,ZCTA5 32931,50763,8.5,4.9,41.0
8600000US32934,ZCTA5 32934,65867,5.1,4.7,31.4
8600000US32935,ZCTA5 32935,41432,14.3,7.5,21.1
8600000US32937,ZCTA5 32937,61219,8.4,6.2,37.5
8600000US32940,ZCTA5 32940,72640,6.3,4.9,43.0
8600000US32948,ZCTA5 32948,30522,33.1,9.4,7.6
8600000US32949,ZCTA5 32949,57692,5.8,4.0,26.1
8600000US32950,ZCTA5 32950,66277,11.5,5.1,26.4
8600000US32951,ZCTA5 32951,59182,8.5,3.8,44.0
8600000US32952,ZCTA5 32952,62446,9.1,5.8,38.0
8600000US32953,ZCTA5 32953,49925,16.0,7.8,28.4
8600000US32955,ZCTA5 32955,62112,7.7,7.3,33.6
8600000US32958,ZCTA5 32958,43046,11.3,8.6,19.4
8600000US32960,ZCTA5 32960,31632,24.4,7.5,21.5
8600000US32962,ZCTA5 32962,38932,15.5,7.5,18.4
8600000US32963,ZCTA5 32963,96272,4.9,3.1,64.2
8600000US32966,ZCTA5 32966,43845,10.1,4.6,24.1
8600000US32967,ZCTA5 32967,40417,21.9,8.0,20.0
8600000US32968,ZCTA5 32968,63042,6.6,7.4,34.9
8600000US32970,ZCTA5 32970,9408,66.7,0.0,23.5
8600000US32976,ZCTA5 32976,32079,17.9,5.8,10.0
8600000US33001,ZCTA5 33001,53571,0.0,3.1,35.5
8600000US33004,ZCTA5 33004,38047,26.4,10.4,20.6
8600000US33009,ZCTA5 33009,33212,21.6,8.0,28.4
8600000US33010,ZCTA5 33010,22530,34.3,8.4,11.7
8600000US33012,ZCTA5 33012,32670,22.9,5.7,14.7
8600000US33013,ZCTA5 33013,30272,26.8,7.0,9.7
8600000US33014,ZCTA5 33014,37098,23.5,8.6,19.9
8600000US33015,ZCTA5 33015,50914,16.3,4.8,25.6
8600000US33016,ZCTA5 33016,40843,20.2,8.7,17.9
8600000US33018,ZCTA5 33018,51701,14.8,6.7,20.3
8600000US33019,ZCTA5 33019,70593,8.9,5.0,47.3
8600000US33020,ZCTA5 33020,35904,23.0,10.0,22.3
8600000US33021,ZCTA5 33021,51478,13.3,6.5,30.8
8600000US33023,ZCTA5 33023,42204,17.4,11.3,15.3
8600000US33024,ZCTA5 33024,50800,14.3,9.2,20.5
8600000US33025,ZCTA5 33025,53857,11.7,7.2,29.2
8600000US33026,ZCTA5 33026,68283,5.7,5.1,41.9
8600000US33027,ZCTA5 33027,63513,6.1,5.0,38.1
8600000US33028,ZCTA5 33028,90410,3.7,6.1,43.8
8600000US33029,ZCTA5 33029,89587,3.5,7.3,37.1
8600000US33030,ZCTA5 33030,27553,39.3,10.2,8.8
8600000US33031,ZCTA5 33031,54446,20.5,6.9,32.0
8600000US33032,ZCTA5 33032,43296,25.5,10.5,18.4
8600000US33033,ZCTA5 33033,43689,29.9,7.8,14.4
8600000US33034,ZCTA5 33034,29063,44.6,7.8,5.9
8600000US33035,ZCTA5 33035,54714,16.1,8.0,26.4
8600000US33036,ZCTA5 33036,56305,11.3,6.1,31.3
8600000US33037,ZCTA5 33037,59682,15.3,4.7,35.0
8600000US33039,ZCTA5 33039,34167,41.5,9.1,0.0
8600000US33040,ZCTA5 33040,53581,13.5,4.2,27.9
8600000US33042,ZCTA5 33042,71303,6.8,3.9,35.0
8600000US33043,ZCTA5 33043,59107,10.1,3.8,23.1
8600000US33050,ZCTA5 33050,49161,24.8,4.7,24.8
8600000US33051,ZCTA5 33051,61599,6.3,1.1,46.7
8600000US33054,ZCTA5 33054,25083,38.1,7.4,11.4
8600000US33055,ZCTA5 33055,39429,23.5,9.1,13.5
8600000US33056,ZCTA5 33056,41748,22.8,11.1,15.1
8600000US33060,ZCTA5 33060,38583,28.6,6.9,19.1
8600000US33062,ZCTA5 33062,57348,12.2,4.1,42.2
8600000US33063,ZCTA5 33063,43633,12.6,7.5,23.1
8600000US33064,ZCTA5 33064,41203,20.8,9.0,19.3
8600000US33065,ZCTA5 33065,48704,14.6,9.8,24.1
8600000US33066,ZCTA5 33066,43197,7.5,5.2,33.1
8600000US33067,ZCTA5 33067,91446,4.5,6.7,50.9
8600000US33068,ZCTA5 33068,44445,19.7,7.8,14.3
8600000US33069,ZCTA5 33069,35617,20.9,8.7,23.6
8600000US33070,ZCTA5 33070,58100,9.7,4.9,30.2
8600000US33071,ZCTA5 33071,75793,8.1,7.6,40.9
8600000US33073,ZCTA5 33073,66935,9.0,6.6,35.1
8600000US33076,ZCTA5 33076,114916,4.7,4.5,55.3
8600000US33101,ZCTA5 33101,-,-,-,-
8600000US33109,ZCTA5 33109,"250,000+",8.4,0.0,62.8
8600000US33122,ZCTA5 33122,-,-,-,-
8600000US33125,ZCTA5 33125,23887,31.4,4.6,11.0
8600000US33126,ZCTA5 33126,32665,21.3,8.1,17.5
8600000US33127,ZCTA5 33127,23652,42.1,10.3,9.6
8600000US33128,ZCTA5 33128,18975,42.3,9.5,10.4
8600000US33129,ZCTA5 33129,59192,13.7,4.8,54.9
8600000US33130,ZCTA5 33130,23440,39.8,4.0,23.4
8600000US33131,ZCTA5 33131,80055,14.1,3.5,74.7
8600000US33132,ZCTA5 33132,55560,18.9,4.7,47.9
8600000US33133,ZCTA5 33133,59226,18.9,8.1,49.3
8600000US33134,ZCTA5 33134,53841,11.7,6.0,42.8
8600000US33135,ZCTA5 33135,22329,33.0,8.5,14.5
8600000US33136,ZCTA5 33136,20903,43.5,14.6,15.3
8600000US33137,ZCTA5 33137,48887,21.2,8.8,32.9
8600000US33138,ZCTA5 33138,40167,27.9,8.6,30.0
8600000US33139,ZCTA5 33139,43972,17.9,3.5,46.1
8600000US33140,ZCTA5 33140,57500,10.4,3.2,54.7
8600000US33141,ZCTA5 33141,36560,20.2,4.4,32.8
8600000US33142,ZCTA5 33142,22127,40.0,10.4,6.9
8600000US33143,ZCTA5 33143,65489,10.4,5.2,50.6
8600000US33144,ZCTA5 33144,33783,21.5,9.8,16.4
8600000US33145,ZCTA5 33145,36959,20.1,6.1,29.7
8600000US33146,ZCTA5 33146,113835,7.1,3.6,70.1
8600000US33147,ZCTA5 33147,27852,32.4,12.2,9.1
8600000US33149,ZCTA5 33149,121023,6.5,2.7,73.2
8600000US33150,ZCTA5 33150,26716,38.6,13.5,13.0
8600000US33154,ZCTA5 33154,60833,10.9,3.9,52.2
8600000US33155,ZCTA5 33155,55827,11.7,6.0,28.8
8600000US33156,ZCTA5 33156,96299,6.2,4.8,59.2
8600000US33157,ZCTA5 33157,60760,15.4,6.9,29.8
8600000US33158,ZCTA5 33158,138257,3.2,5.2,66.1
8600000US33160,ZCTA5 33160,47451,14.2,3.2,44.1
8600000US33161,ZCTA5 33161,32623,30.1,9.1,16.2
8600000US33162,ZCTA5 33162,38090,24.7,10.9,16.3
8600000US33165,ZCTA5 33165,43248,17.8,4.6,24.9
8600000US33166,ZCTA5 33166,46667,15.7,7.7,23.5
8600000US33167,ZCTA5 33167,36131,25.9,7.8,12.1
8600000US33168,ZCTA5 33168,42794,21.5,10.5,15.3
8600000US33169,ZCTA5 33169,38907,18.5,10.4,15.4
8600000US33170,ZCTA5 33170,43303,27.2,10.3,14.6
8600000US33172,ZCTA5 33172,42126,17.8,6.2,25.1
8600000US33173,ZCTA5 33173,55426,11.2,5.9,37.1
8600000US33174,ZCTA5 33174,37027,18.7,5.8,24.1
8600000US33175,ZCTA5 33175,49212,14.7,5.7,23.2
8600000US33176,ZCTA5 33176,60722,11.9,6.1,41.1
8600000US33177,ZCTA5 33177,54328,13.1,6.3,20.2
8600000US33178,ZCTA5 33178,75139,10.0,2.9,55.4
8600000US33179,ZCTA5 33179,43971,16.5,6.5,27.4
8600000US33180,ZCTA5 33180,64882,12.8,5.2,50.1
8600000US33181,ZCTA5 33181,38097,18.0,7.0,32.7
8600000US33182,ZCTA5 33182,65119,14.3,4.4,25.9
8600000US33183,ZCTA5 33183,50429,14.1,7.2,27.4
8600000US33184,ZCTA5 33184,49944,16.6,5.4,27.7
8600000US33185,ZCTA5 33185,75832,10.0,5.2,34.1
8600000US33186,ZCTA5 33186,62356,10.6,6.0,35.6
8600000US33187,ZCTA5 33187,66513,7.3,5.4,27.1
8600000US33189,ZCTA5 33189,46389,18.7,6.4,23.8
8600000US33190,ZCTA5 33190,50261,13.0,7.4,26.8
8600000US33193,ZCTA5 33193,49945,13.5,5.7,27.8
8600000US33194,ZCTA5 33194,71620,3.7,3.6,18.4
8600000US33196,ZCTA5 33196,65727,11.5,6.8,32.3
8600000US33301,ZCTA5 33301,76343,10.1,3.4,60.5
8600000US33304,ZCTA5 33304,44954,21.2,6.8,40.6
8600000US33305,ZCTA5 33305,53069,14.2,4.7,44.0
8600000US33306,ZCTA5 33306,73889,7.7,4.8,44.7
8600000US33308,ZCTA5 33308,61101,9.4,4.2,48.2
8600000US33309,ZCTA5 33309,46474,20.8,9.5,21.3
8600000US33311,ZCTA5 33311,31001,33.0,13.6,10.8
8600000US33312,ZCTA5 33312,48879,20.9,8.8,24.1
8600000US33313,ZCTA5 33313,34282,28.0,10.9,14.0
8600000US33314,ZCTA5 33314,36955,24.4,8.7,18.7
8600000US33315,ZCTA5 33315,51569,18.8,4.2,31.0
8600000US33316,ZCTA5 33316,54033,17.1,6.3,45.4
8600000US33317,ZCTA5 33317,60835,14.2,6.0,30.9
8600000US33319,ZCTA5 33319,39451,15.0,10.5,23.0
8600000US33321,ZCTA5 33321,43938,10.4,5.6,26.3
8600000US33322,ZCTA5 33322,47728,10.7,4.5,30.0
8600000US33323,ZCTA5 33323,80288,6.2,5.8,32.6
8600000US33324,ZCTA5 33324,58193,10.8,5.6,41.7
8600000US33325,ZCTA5 33325,77441,8.9,6.2,35.2
8600000US33326,ZCTA5 33326,78481,8.1,5.9,50.8
8600000US33327,ZCTA5 33327,118025,8.9,4.2,65.0
8600000US33328,ZCTA5 33328,77654,7.8,5.0,41.1
8600000US33330,ZCTA5 33330,97240,5.9,4.8,42.0
8600000US33331,ZCTA5 33331,92835,4.2,6.5,46.0
8600000US33332,ZCTA5 33332,119375,5.0,4.0,51.2
8600000US33334,ZCTA5 33334,46411,17.4,10.6,24.0
8600000US33351,ZCTA5 33351,54582,10.1,7.9,26.7
8600000US33401,ZCTA5 33401,41535,22.4,4.5,33.6
8600000US33403,ZCTA5 33403,36804,27.3,9.5,17.2
8600000US33404,ZCTA5 33404,35728,26.0,10.6,22.1
8600000US33405,ZCTA5 33405,41848,24.2,7.6,25.5
8600000US33406,ZCTA5 33406,45614,18.3,8.8,22.0
8600000US33407,ZCTA5 33407,33241,29.7,12.0,21.6
8600000US33408,ZCTA5 33408,56301,7.1,3.3,44.6
8600000US33409,ZCTA5 33409,42654,19.4,6.8,22.4
8600000US33410,ZCTA5 33410,60805,9.7,5.4,39.5
8600000US33411,ZCTA5 33411,61552,9.9,5.6,29.2
8600000US33412,ZCTA5 33412,88318,7.6,4.2,36.1
8600000US33413,ZCTA5 33413,52764,15.9,7.8,27.4
8600000US33414,ZCTA5 33414,79592,7.5,5.2,41.3
8600000US33415,ZCTA5 33415,36463,23.7,9.8,13.4
8600000US33417,ZCTA5 33417,30330,24.0,7.7,18.4
8600000US33418,ZCTA5 33418,76297,5.4,3.6,47.5
8600000US33426,ZCTA5 33426,50510,8.3,7.3,28.3
8600000US33428,ZCTA5 33428,60929,9.8,5.0,32.1
8600000US33430,ZCTA5 33430,31402,34.1,11.7,11.4
8600000US33431,ZCTA5 33431,65536,9.6,7.4,50.1
8600000US33432,ZCTA5 33432,58972,14.2,5.5,47.5
8600000US33433,ZCTA5 33433,54803,10.5,5.6,44.3
8600000US33434,ZCTA5 33434,50594,9.3,4.3,47.1
8600000US33435,ZCTA5 33435,37500,25.8,9.8,20.5
8600000US33436,ZCTA5 33436,51942,12.6,6.0,29.5
8600000US33437,ZCTA5 33437,54680,9.6,4.0,40.3
8600000US33438,ZCTA5 33438,25729,40.7,10.3,0.0
8600000US33440,ZCTA5 33440,36278,24.2,7.8,12.8
8600000US33441,ZCTA5 33441,36792,21.9,8.2,21.6
8600000US33442,ZCTA5 33442,40646,15.6,3.9,30.0
8600000US33444,ZCTA5 33444,45513,26.1,11.2,26.3
8600000US33445,ZCTA5 33445,51835,12.9,5.9,33.9
8600000US33446,ZCTA5 33446,49284,7.5,3.3,39.9
8600000US33449,ZCTA5 33449,92958,9.4,6.8,48.9
8600000US33455,ZCTA5 33455,51931,10.4,4.4,32.2
8600000US33458,ZCTA5 33458,68857,8.5,4.0,43.1
8600000US33460,ZCTA5 33460,38023,29.7,11.4,19.3
8600000US33461,ZCTA5 33461,33305,26.0,9.7,14.4
8600000US33462,ZCTA5 33462,46411,17.7,9.8,23.2
8600000US33463,ZCTA5 33463,52279,17.7,8.8,19.5
8600000US33467,ZCTA5 33467,63934,7.2,4.9,35.6
8600000US33469,ZCTA5 33469,68133,5.3,2.9,46.2
8600000US33470,ZCTA5 33470,73306,8.3,6.2,19.5
8600000US33471,ZCTA5 33471,32254,25.0,5.8,8.1
8600000US33472,ZCTA5 33472,64865,4.2,4.5,36.8
8600000US33473,ZCTA5 33473,133365,1.0,3.5,66.5
8600000US33476,ZCTA5 33476,25650,38.5,14.5,10.5
8600000US33477,ZCTA5 33477,76738,6.4,2.9,47.4
8600000US33478,ZCTA5 33478,94041,5.0,4.9,33.3
8600000US33480,ZCTA5 33480,94559,4.8,1.8,58.9
8600000US33483,ZCTA5 33483,61020,11.4,5.0,49.7
8600000US33484,ZCTA5 33484,35671,11.3,3.6,30.2
8600000US33486,ZCTA5 33486,76759,9.6,5.8,48.6
8600000US33487,ZCTA5 33487,73831,7.8,3.4,49.2
8600000US33493,ZCTA5 33493,35250,30.4,4.1,4.9
8600000US33496,ZCTA5 33496,78272,9.9,4.3,51.4
8600000US33498,ZCTA5 33498,82641,5.4,4.1,49.2
8600000US33503,ZCTA5 33503,30700,7.0,4.1,22.0
8600000US33510,ZCTA5 33510,52833,13.0,5.6,23.6
8600000US33511,ZCTA5 33511,53167,12.1,4.2,28.4
8600000US33513,ZCTA5 33513,34572,25.1,5.0,10.7
8600000US33514,ZCTA5 33514,36786,32.7,5.6,8.7
8600000US33521,ZCTA5 33521,28594,22.7,3.6,0.8
8600000US33523,ZCTA5 33523,35165,24.8,8.2,15.2
8600000US33525,ZCTA5 33525,44382,18.4,5.5,20.3
8600000US33527,ZCTA5 33527,49284,29.0,4.6,11.2
8600000US33534,ZCTA5 33534,42680,22.9,6.0,15.9
8600000US33538,ZCTA5 33538,32387,13.5,6.0,10.0
8600000US33540,ZCTA5 33540,42266,19.9,4.2,12.6
8600000US33541,ZCTA5 33541,39048,9.2,5.0,11.6
8600000US33542,ZCTA5 33542,33078,17.8,7.0,11.6
8600000US33543,ZCTA5 33543,70439,6.3,5.4,35.1
8600000US33544,ZCTA5 33544,74234,10.2,4.6,38.0
8600000US33545,ZCTA5 33545,68741,8.2,6.9,30.1
8600000US33547,ZCTA5 33547,93279,6.9,4.7,44.2
8600000US33548,ZCTA5 33548,90682,4.2,3.8,45.6
8600000US33549,ZCTA5 33549,55956,11.5,6.1,33.3
8600000US33556,ZCTA5 33556,89258,4.3,3.1,40.1
8600000US33558,ZCTA5 33558,69325,7.9,4.9,41.9
8600000US33559,ZCTA5 33559,56842,12.0,5.2,39.8
8600000US33563,ZCTA5 33563,38717,23.0,7.3,11.3
8600000US33565,ZCTA5 33565,48826,15.9,6.0,12.3
8600000US33566,ZCTA5 33566,51528,16.5,7.1,21.1
8600000US33567,ZCTA5 33567,47226,25.3,8.9,13.3
8600000US33569,ZCTA5 33569,63985,9.5,4.7,27.2
8600000US33570,ZCTA5 33570,42446,20.6,3.2,15.9
8600000US33572,ZCTA5 33572,69534,8.5,5.3,34.3
8600000US33573,ZCTA5 33573,42897,5.1,2.7,31.3
8600000US33576,ZCTA5 33576,49533,6.2,4.2,24.8
8600000US33578,ZCTA5 33578,56027,14.1,5.9,27.8
8600000US33579,ZCTA5 33579,76195,5.4,7.7,31.9
8600000US33584,ZCTA5 33584,55552,14.4,6.6,20.0
8600000US33585,ZCTA5 33585,48810,13.5,4.4,21.1
8600000US33592,ZCTA5 33592,37440,23.6,9.4,15.9
8600000US33594,ZCTA5 33594,61411,10.0,5.7,26.5
8600000US33596,ZCTA5 33596,92905,5.2,4.7,42.3
8600000US33597,ZCTA5 33597,35554,19.8,8.6,10.4
